book_title,book_link
Создание микросервисов (pdf+epub),https://www.litres.ru/book/sem-numen/sozdanie-mikroservisov-pdf-epub-18307468/
Турецкий язык. Начальный курс (+MP3),https://www.litres.ru/book/viktor-guzev/tureckiy-yazyk-nachalnyy-kurs-mp3-10749557/
Пикап. Самоучитель по соблазнению,https://www.litres.ru/book/filipp-bogachev-2/pikap-samouchitel-po-soblazneniu-27795889/
Большой круг,https://www.litres.ru/book/maggie-shipstead/bolshoy-krug-69294916/
По степи шагал верблюд,https://www.litres.ru/book/yana-boriz/po-stepi-shagal-verblud-69284002/
Архетипы и Путь Героя. 22 ключа к управлению своей жизнью,https://www.litres.ru/book/natalya-sidorova-325/arhetipy-i-put-geroya-22-klucha-k-upravleniu-svoey-zh-69199621/
Исчезнувшие девушки. Нераскрытая тайна серийного убийцы,https://www.litres.ru/book/robert-kolker-313325/ischeznuvshie-devushki-neraskrytaya-tayna-seriynogo-u-69165232/
Гретель и ее бесы,https://www.litres.ru/book/german-rylskiy/gretel-i-ee-besy-69162838/
Протагонист,https://www.litres.ru/book/asya-volodina/protagonist-69152536/
Второму игроку приготовиться,https://www.litres.ru/book/ernest-klayn/vtoromu-igroku-prigotovitsya-68989012/
Амазонки Моссада. Женщины в израильской разведке,https://www.litres.ru/book/mihael-bar-zohar/amazonki-mossada-zhenschiny-v-izrailskoy-razvedke-68676094/
"Стреляй, напарник! Месть тьмы",https://www.litres.ru/book/andrey-belyanin/strelyay-naparnik-mest-tmy-68495345/
Бухгалтерия для небухгалтеров. Перевод с бухгалтерского на человеческий,https://www.litres.ru/book/aleksey-evgenevich-i/buhgalteriya-dlya-nebuhgalterov-perevod-s-buhgaltersk-67957268/
"Ада, или Отрада",https://www.litres.ru/book/vladimir-nabokov/ada-ili-otrada-67820267/
Обещания богов,https://www.litres.ru/book/zhan-kristof-granzhe/obeschaniya-bogov-67586282/
Доверие,https://www.litres.ru/book/penelopa-duglas/doverie-64698667/
Королевство Бездуш. Lastfata,https://www.litres.ru/book/marina-surzhevskaya-22364624/korolevstvo-bezdush-lastfata-43130840/
Библия. Книги Священного Писания Ветхого и Нового Завета с параллельными местами и...,https://www.litres.ru/book/raznoe/bibliya-knigi-svyaschennogo-pisaniya-vethogo-i-novogo-zaveta-s-para-41863554/
Горький квест. Том 2,https://www.litres.ru/book/aleksandra-marinina/gorkiy-kvest-tom-2-36306159/
#В постели с твоим мужем. Записки любовницы. Женам читать обязательно!
Близко к сердцу,https://www.litres.ru/book/ilse-sand/blizko-k-serdcu-22137396/
Величайшие математические задачи,https://www.litres.ru/book/ien-stuart/velichayshie-matematicheskie-zadachi-15210871/
Дон Кихот,https://www.litres.ru/book/migel-de-servantes-saavedra/don-kihot-8388034/
"Подстрочник. Жизнь Лилианны Лунгиной, рассказанная ею в фильме Олега Дормана",https://www.litres.ru/book/oleg-dorman/podstrochnik-zhizn-lilianny-lunginoy-rasskazannaya-eu-v-filme-6037306/
Зеленый шатер,https://www.litres.ru/audiobook/ludmila-ulickaya/zelenyy-shater-3119665/
Сотканная из тумана,https://www.litres.ru/book/lena-obuhova/sotkannaya-iz-tumana-42018909/
Следующий уровень. Стратегический менеджмент новой эпохи,https://www.litres.ru/book/andrey-kolyada-18520/sleduuschiy-uroven-strategicheskiy-menedzhment-novoy-69263416/
Циничный алхимик. Том 3,https://www.litres.ru/audiobook/sergey-polev/cinichnyy-alhimik-tom-3-69277003/
Цифровая экономика. (СПО). Учебник.,https://www.litres.ru/book/aleksandr-valentinovich-putilov/cifrovaya-ekonomika-spo-uchebnik-69262822/
История России,https://www.litres.ru/book/georgiy-borisovich-polyak/istoriya-rossii-67337037/
"Растворение эго, реализация истинного Я",https://www.litres.ru/book/devid-hokins/rastvorenie-ego-realizaciya-istinnogo-ya-63931912/
В мире людей. Выпуск 1. Письмо. Говорение. Учебное пособие по подготовке к экзамену по русскому языку...,https://www.litres.ru/book/m-n-makova/v-mire-ludey-vypusk-1-pismo-govorenie-uchebnoe-posobie-po-podgo-63532867/
Самурай без меча,https://www.litres.ru/book/kitami-masao/samuray-bez-mecha-10315367/
Когнитивно-поведенческая терапия пограничного расстройства личности,https://www.litres.ru/book/marsha-linehan/kognitivno-povedencheskaya-terapiya-pogranichnogo-rasstroys-8924689/
Основы менеджмента,https://www.litres.ru/book/maykl-albert/osnovy-menedzhmenta-8911838/
Повседневная жизнь советской богемы от Лили Брик до Галины Брежневой,https://www.litres.ru/book/a-a-vaskin/povsednevnaya-zhizn-sovetskoy-bogemy-ot-lili-brik-do-galiny-bre-68321768/
Шерлок Холмс Мценского уезда,https://www.litres.ru/book/stanislav-sergeevich-sergeev/sherlok-holms-mcenskogo-uezda-68294188/
Моя Космическая Станция. Книга 1,https://www.litres.ru/audiobook/anton-butkevich/moya-kosmicheskaya-stanciya-kniga-1-69136315/
"Посмотри, наш сад погибает",https://www.litres.ru/audiobook/ulyana-cherkasova/posmotri-nash-sad-pogibaet-69294097/
Я спрашиваю – мне отвечают. Инструменты искусного диалога,https://www.litres.ru/book/nina-zvereva/ya-sprashivau-mne-otvechaut-instrumenty-iskusnogo-dialoga-69264787/
Дети нарциссов. Как взрослые дети токсичных родителей могут залечить свои раны,https://www.litres.ru/book/elena-veselova-32059/deti-narcissov-kak-vzroslye-deti-toksichnyh-roditeley-67631775/
Разработка и технологии производства рекламного продукта. Учебник и практикум для академического...,https://www.litres.ru/book/andrey-aleksandrovic/razrabotka-i-tehnologii-proizvodstva-reklamnogo-produ-11808727/
Software. Ошибки и компромиссы при разработке ПО (pdf+epub),https://www.litres.ru/book/dzhon-skit/software-oshibki-i-kompromissy-pri-razrabotke-po-pdf-epub-69280267/
Python для хакеров. Нетривиальные задачи и проекты (pdf+epub),https://www.litres.ru/book/li-vogan/python-dlya-hakerov-netrivialnye-zadachi-i-proekty-pdf-epub-69280240/
Книжник. Книга 2. Школа магии,https://www.litres.ru/audiobook/konstantin-nazimov/knizhnik-kniga-2-shkola-magii-69265399/
Современная программная инженерия. ПО в эпоху эджайла и непрерывного развертывания (pdf +...,https://www.litres.ru/book/deyvid-farli/sovremennaya-programmnaya-inzheneriya-po-v-epohu-edzhayla-i-n-69166237/
Самое красное яблоко,https://www.litres.ru/book/dzhezebel-morgan-18574725/samoe-krasnoe-yabloko-68917263/
Spring Boot по-быстрому. Создаём облачные приложения на Java и Kotlin,https://www.litres.ru/book/mark-hekler/spring-boot-po-bystromu-sozdaem-oblachnye-prilozheniya-na-java-67749222/
Масштабируемый рефакторинг. Возвращаем контроль над кодом,https://www.litres.ru/book/mod-lemer/masshtabiruemyy-refaktoring-vozvraschaem-kontrol-nad-kodom-67749221/
Kali Linux. Тестирование на проникновение и безопасность (pdf + epub),https://www.litres.ru/book/aleks-zamm-31654483/kali-linux-testirovanie-na-proniknovenie-i-bezopasnost-66828253/
"Экстремальный Cи. Параллелизм, ООП и продвинутые возможности",https://www.litres.ru/book/amini-k/ekstremalnyy-ci-parallelizm-oop-i-prodvinutye-vozmozhnosti-66410186/
"Байесовская статистика: Star Wars, LEGO, резиновые уточки и многое другое",https://www.litres.ru/book/uill-kurt-30699932/bayesovskaya-statistika-star-wars-lego-rezinovye-utochk-65486692/
"Дизайн персонажей. Концепт-арт для комиксов, видеоигр и анимации",https://www.litres.ru/book/3dtotal-publishing/dizayn-personazhey-koncept-art-dlya-komiksov-videoigr-i-64086087/
Unity и С#. Геймдев от идеи до реализации (pdf+epub),https://www.litres.ru/book/dzheremi-gibson-bond/unity-i-s-geymdev-ot-idei-do-realizacii-pdf-epub-64085991/
Kafka Streams в действии. Приложения и микросервисы для работы в реальном времени с API Kafka...,https://www.litres.ru/book/bill-bedzhek-2763012/kafka-streams-v-deystvii-prilozheniya-i-mikroservisy-64085361/
"Баранкин, будь человеком!",https://www.litres.ru/book/valeriy-medvedev/barankin-bud-chelovekom-48470776/
Это же ребенок! Школа адекватных родителей,https://www.litres.ru/audiobook/vika-dmitrieva/eto-zhe-rebenok-shkola-adekvatnyh-roditeley-42318086/
Евразийская империя. История Российского государства. Эпоха цариц,https://www.litres.ru/audiobook/boris-akunin/evraziyskaya-imperiya-istoriya-rossiyskogo-gosudarstva-epoha-39405492/
Лестница Якова,https://www.litres.ru/book/ludmila-ulickaya/lestnica-yakova-12160483/
Свои погремушки,https://www.litres.ru/book/ekaterina-vilmont/svoi-pogremushki-43115674/
Последнее желание,https://www.litres.ru/book/andzhey-sapkovskiy/poslednee-zhelanie-19487529/
Искусство любить,https://www.litres.ru/audiobook/erih-fromm/iskusstvo-lubit-12934196/
Теллурия,https://www.litres.ru/book/vladimir-sorokin/telluriya-6191559/
Русский язык на грани нервного срыва,https://www.litres.ru/book/maksim-krongauz/russkiy-yazyk-na-grani-nervnogo-sryva-5811329/
Путь чести,https://www.litres.ru/book/ivan-schukin/put-chesti-69275746/
Хозяйка драконьей таверны. Часть 1,https://www.litres.ru/book/naya-geyarova/hozyayka-drakoney-taverny-chast-1-67073952/
Одесская сага. Нэцах,https://www.litres.ru/book/uliya-verba-27620650/odesskaya-saga-necah-63833081/
Игра в бисер,https://www.litres.ru/book/german-gesse/igra-v-biser-136200/
Дисгардиум 8. Враг преисподней,https://www.litres.ru/book/daniyar-sugralinov/disgardium-8-vrag-preispodney-67292981/
Королевский минет,https://www.litres.ru/book/elizaveta-domina/korolevskiy-minet-69303457/
Улей. Книга 2,https://www.litres.ru/book/aleks-d-17618839/uley-kniga-2-69247255/
"Государственно-частное партнерство 2-е изд., испр. и доп. Учебник и практикум для бакалавриата и...",https://www.litres.ru/book/georgiy-borschevskiy/gosudarstvenno-chastnoe-partnerstvo-2-e-izd-ispr-i-do-34293390/
Коллекционер душ. Книга 1,https://www.litres.ru/audiobook/mihail-lipark-31983002/kollekcioner-dush-kniga-1-69299368/
Мандариновый лес,https://www.litres.ru/book/mariya-metlickaya/mandarinovyy-les-65923997/
Самооценка. Как повысить самооценку за 30 дней. Книга-тренинг,https://www.litres.ru/book/dzhon-smit-32488950/samoocenka-kak-povysit-samoocenku-za-30-dney-kniga-tre-69264385/
Волкодавы СМЕРШа. Тихая война,https://www.litres.ru/book/oleg-tarugin/volkodavy-smersha-tihaya-voyna-23597020/
